ID,Posted at,Screen name,Text
822453260896337920,2017-01-20 14:38:32 +0000,BetMueller,RT @ThomasHitschler: Der @MiRo_SPD ist ausgezeichnet :-) #Bundestag,SPD
822453147138453505,2017-01-20 14:38:05 +0000,meister_schafft,RT @TillmannVCI: @meister_schafft @P_Graichen @Dr_Pflueger. Interessante Diskussion: Der Rucksack drückt - Neue Wege zur Finanzierung der #Energiewende.,CDU
822453134534578177,2017-01-20 14:38:02 +0000,UweSchummer,RT @ntvde: Erprobt im Umgang mit politischen Alphatieren: Merkel reagiert unbeirrt auf Trump https://t.co/KiySgsbwx7  (Video) https://t.co/K0CCQk2q4A,CDU
822453023704227840,2017-01-20 14:37:35 +0000,AndrejHunko,"Kalter Krieg im Cyberraum - Mein neuer Clip zu den Hacking-Vorwürfen gegen #Russland, #Cyberangriffe und #FakeNews https://t.co/ThL5SxYigX",DIE LINKE
822452927252021249,2017-01-20 14:37:12 +0000,UweSchummer,Treffen mit @ArminLaschet @wagnernettetal am Stand von Agrobusiness #Niederrhein bei der Grünen Woche in #Berlin https://t.co/tdBFDgBnkE,CDU
822452921036111872,2017-01-20 14:37:11 +0000,BetMueller,RT @sigmargabriel: Kommt morgen nach Koblenz! #KoblenzBleibtBunt #gegenhalten https://t.co/WCGPMJUe13,SPD
822452875175612416,2017-01-20 14:37:00 +0000,EvaHoegl,RT @OezcanMutlu: Unser Brief an den hessischen Minister Dr. Lorz zu #Höcke &  seiner Geschichtsverklitterung wird von zahlreichen Md… https://t.co/mR74h6Y3Rp,SPD
822452729910087681,2017-01-20 14:36:25 +0000,Sabine_Baetzing,"RT @Anja_Kistler: Nicht skandalisierend, nicht pauschal kriminalisierend, sondern sensibilisieren & Achtsamkeit entwickeln. Aktiv benennen.@Sabine_Baetzing",SPD
822452690026426368,2017-01-20 14:36:16 +0000,Sabine_Baetzing,RT @Anja_Kistler: @Sabine_Baetzing spricht sich pro #Generalistik aus.#Pflege https://t.co/fG9ohj6ePn,SPD
822452617615998979,2017-01-20 14:35:59 +0000,Sabine_Baetzing,"Fachkräftegipfel ""Pflege"" gibt den Startschuss zur Fachkräfte- und Qualifizierungsinitiative 2.0!… https://t.co/CncLxwrxcG",SPD
822452600884883456,2017-01-20 14:35:55 +0000,nouripour,RT @POTUS: It's been the honor of my life to serve you. You made me a better leader and a better man.,GRUENE
822452442822492161,2017-01-20 14:35:17 +0000,nouripour,#Kummerkasten https://t.co/2bJlswbiJp,GRUENE
822452336052371456,2017-01-20 14:34:51 +0000,michael_thews,Der erste Wochenbericht 2017 ist online.Die Themen sind unter anderen:·         Sicherheit und Gerechtigkeit... https://t.co/D8XSHK5Z0Z,SPD
822452317932978177,2017-01-20 14:34:47 +0000,EvaHoegl,Mit dem Zug durch sonnige Winterlandschaft auf dem Weg nach Erfurt zur Klausur der SPD-Fraktion im Berliner Abgeordnetenhaus. 🚂,SPD
822452145735737344,2017-01-20 14:34:06 +0000,nouripour,😭 https://t.co/R5bkE5Rar3,GRUENE
822452092925263872,2017-01-20 14:33:54 +0000,koschyk,besuchte Gedenkpark Paneuropäisches Picknick https://t.co/uXg7tW5dZG https://t.co/rrpIzKUPGy,CSU
822451804801798145,2017-01-20 14:32:45 +0000,nouripour,#TheInaugurationIsNigh https://t.co/FITnkDrjPk,GRUENE
822451389288902657,2017-01-20 14:31:06 +0000,koschyk,dankte Bürgermeister Tamás Fodor für die vorbildliche Minderheitenpolitik der Stadt Ödenburg/Sopron… https://t.co/YWHD3qbv1b,CSU
822451318275117056,2017-01-20 14:30:49 +0000,UweSchummer,"RT @wagnernettetal: Agrobusiness Niederrhein bei Grüner Woche als Zukunftsbranche vorgestellt. U.a. Armin Laschet, Uwe Schummer, J. Rem… https://t.co/YPSxlJHo8d",CDU
822451115924951040,2017-01-20 14:30:01 +0000,Lothar_Binding,"Habt ihr Fragen? Schreibt mir bei #WhatsApp! Nächsten Donnerstag, 17.30-18.30h unter 0160-94684181 https://t.co/WrRM1wFvtM",SPD
822450894247759873,2017-01-20 14:29:08 +0000,Sabine_Baetzing,RT @spdrlp: Das wurde beim #SpitzentreffenSicherheit für #RLP mit Malu #Dreyer und Roger #Lewentz beschlossen. Hier mehr lesen:… https://t.co/C4lx0Bxhrd,SPD
822450591335124992,2017-01-20 14:27:56 +0000,koschyk,Staatliche Gedenkfeier zur Erinnerung an die Vertreibung und Deportation der Ungarndeutschen in Ödenburg/Sopron… https://t.co/vuEmKEYWoj,CSU
822450156620709888,2017-01-20 14:26:12 +0000,koschyk,nahm an Gedenksymposium zum Thema „Die Deutschen in Westungarn“ in Ödenburg/Sopron teil https://t.co/ORjjsVjBlr https://t.co/KOemrGayb6,CSU
822449323220803584,2017-01-20 14:22:53 +0000,DorisWagner_MdB,"Meine heutige Rede zum #Wehrbericht 2015: Trendwenden, die nicht funktionieren ... @agnieszka_mdb @tobiaslindner https://t.co/x5oHFmLGE8",GRUENE
822449301683113986,2017-01-20 14:22:48 +0000,koschyk,besuchte die Audi Hungaria Schule Győr https://t.co/l1oNP9d5qX https://t.co/jwvUoDu2pU,CSU
822449066701418496,2017-01-20 14:21:52 +0000,UllaJelpke,Der Gesetzentwurf der Bundesregierung zur Änderung des Vereinsgesetzes nimmt Rocker in Sippenhaftung. https://t.co/Su3vTktKsh @bikernews,DIE LINKE
822449013245014017,2017-01-20 14:21:39 +0000,NielsAnnen,RT @vorwaerts: Spaltet #Trump die EU? @NielsAnnen warnt vor einem Bruch des Bündnisses https://t.co/fQWlewYA0V @spdbt @spdde #Inaug2017 #Inauguration,SPD
822448807002652672,2017-01-20 14:20:50 +0000,koschyk,Betreuungsvereine und ihre Mitarbeiter leisten wertvolle Arbeit - Jetzt Diskussionsbeitrag lesen… https://t.co/76pvVmRH4K,CSU
822448636504264704,2017-01-20 14:20:09 +0000,NielsAnnen,"RT @spdbt: Die #Inauguration von D. #Trump ist heute DAS Thema. Auch @NielsAnnen, außenpolit. Sprecher der @spdbt, ist ein gef… https://t.co/GCpcn0aMX8",SPD
822447887158308864,2017-01-20 14:17:11 +0000,DJanecek,RT @Die_Raumfahrt: Los geht's: Veranstaltung der @GrueneBundestag “Was kann #Raumfahrt?“ mit @HajdukBundestag @janwoerner @DJanecek https://t.co/X6q789LxTw,GRUENE
822447489500540928,2017-01-20 14:15:36 +0000,Thomas_Bareiss,"RT @IsraelinGermany: Botschafter Hadas-Handelsman, neben Bundespräsident Gauck, nahm gestern im #Bundestag an Gedenken an die Opfer vom… https://t.co/kCOUUJQHG9",CDU
822447398966493184,2017-01-20 14:15:14 +0000,voglerk,Dieses Kunstprojekt kontrastiert fröhliche Selfies am Holocaust-Mahnmal mit Bildern von Leichenbergen: https://t.co/cIJ1EUfkwH,DIE LINKE
822447393807417344,2017-01-20 14:15:13 +0000,ch_buchholz,Gutes Interview zum Streik der BusfahrerInnen in #Hessen & Solistreik der StraßenbahnfahrerInnen in #Darmstadt:… https://t.co/BB1xLMNoFs,DIE LINKE
822447067859734528,2017-01-20 14:13:55 +0000,Conni_Moehring,"RT @ADS_Bund: Mit Redebeiträgen v. @Conni_Moehring, H. Hoppenstedt, @Volker_Beck, @matthiasbartke, @VolkerUllrich u. D.Schlegel: https://t.co/EwLu2M0Qt6",DIE LINKE
822446536986599424,2017-01-20 14:11:49 +0000,hahnflo,"RT @csu_bt: Wir investieren massiv in unsere #Sicherheit, so @hahnflo im Kommentar zum Bericht des Wehrbeauftragten #Bundestag https://t.co/b71S5qY4iA",CSU
822446167971758080,2017-01-20 14:10:21 +0000,Sabine_Baetzing,Danke für's Interesse!! https://t.co/9rSSsEkGxd,SPD
822444614380617729,2017-01-20 14:04:11 +0000,HellmichMdB,Unsere belgischen Kameradinnen und Kameraden sind herzlich willkommen! Unser defensiver Einsatz ist  Bündnissolidar… https://t.co/oToLhrGtFm,SPD
822444583384555521,2017-01-20 14:04:03 +0000,MechthildRawert,Aufruf zur Teilnahme: Miteinander statt Ausgrenzung - Otto-Wels-Preis für Demokratie 2017 https://t.co/am7skMEEb5,SPD
822444262373597184,2017-01-20 14:02:47 +0000,UllaJelpke,#Bundesregierung ignoriert dramatischen @UNHCR_de Bericht zur Lage in #Afghanisten und schiebt weiter ab https://t.co/O31XKgyKhe,DIE LINKE
